學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
0006,國立中興大學,05111029,昆蟲學系,D 日,M 碩士,46,32,14,13,3,13,8,5,3,1,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05111029,昆蟲學系,D 日,B 學士,195,125,70,27,18,25,19,36,9,28,18,-,-,-,-,-,-,9,6,19 臺中市,1 一般
0006,國立中興大學,05121027,生物科技學研究所,D 日,D 博士,65,42,23,5,2,3,9,5,4,8,4,12,-,5,3,4,1,-,-,19 臺中市,1 一般
0006,國立中興大學,05121027,生物科技學研究所,D 日,M 碩士,42,21,21,12,10,7,11,2,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05121031,生物科技學士學位學程,D 日,B 學士,125,57,68,13,16,12,18,16,13,13,17,-,-,-,-,-,-,3,4,19 臺中市,1 一般
0006,國立中興大學,05121033,分子生物學研究所,D 日,D 博士,8,6,2,1,1,-,1,-,-,-,-,2,-,-,-,3,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05121033,分子生物學研究所,D 日,M 碩士,52,28,24,8,10,10,10,9,4,1,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05121035,生物醫學研究所,D 日,D 博士,26,20,6,3,2,1,-,8,-,2,-,1,2,1,2,4,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05121035,生物醫學研究所,D 日,M 碩士,32,11,21,3,12,8,6,-,2,-,1,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05121037,基因體暨生物資訊學研究所,D 日,M 碩士,26,10,16,4,8,5,7,-,-,1,1,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05123034,生物化學研究所,D 日,D 博士,5,5,-,2,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05123034,生物化學研究所,D 日,M 碩士,34,23,11,11,3,10,7,1,-,1,1,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05124038,微生物基因體學博士學位學程,D 日,D 博士,22,17,5,2,1,3,2,2,-,2,1,1,-,4,-,3,1,-,-,19 臺中市,1 一般
0006,國立中興大學,05292082,水土保持學系,D 日,D 博士,29,21,8,2,1,2,2,2,1,5,-,3,-,2,1,5,3,-,-,19 臺中市,1 一般
0006,國立中興大學,05292082,水土保持學系,D 日,M 碩士,51,34,17,13,10,18,7,3,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05292082,水土保持學系,D 日,B 學士,218,163,55,44,15,28,15,41,11,44,13,-,-,-,-,-,-,6,1,19 臺中市,1 一般
0006,國立中興大學,05292082,水土保持學系,N 職,M 碩士,55,40,15,15,7,18,3,4,3,3,1,-,1,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05311039,化學系,D 日,D 博士,14,13,1,2,-,3,1,5,-,2,-,-,-,1,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05311039,化學系,D 日,M 碩士,142,85,57,41,27,41,26,1,4,2,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05311039,化學系,D 日,B 學士,216,136,80,32,16,39,18,25,25,34,19,-,-,-,-,-,-,6,2,19 臺中市,1 一般
0006,國立中興大學,05331040,物理學系,D 日,D 博士,11,9,2,-,-,1,-,2,-,2,1,2,1,-,-,2,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05331040,物理學系,D 日,M 碩士,29,25,4,7,1,11,3,6,-,1,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05331040,物理學系生物物理學碩士班,D 日,M 碩士,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05331040,物理學系,D 日,B 學士,219,182,37,49,4,34,14,38,15,53,4,-,-,-,-,-,-,8,-,19 臺中市,1 一般
0006,國立中興大學,05331040,物理學系(奈米電子與光電能源)中科碩士在職專班,N 職,M 碩士,2,2,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05331058,奈米科學研究所,D 日,M 碩士,44,24,20,11,11,11,7,2,2,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05411041,應用數學系,D 日,D 博士,10,9,1,-,1,2,-,2,-,-,-,3,-,-,-,2,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05411041,應用數學系,D 日,M 碩士,14,7,7,2,1,5,1,-,5,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05411041,應用數學系計算科學碩士班,D 日,M 碩士,36,24,12,8,5,9,3,4,4,3,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05411041,應用數學系,D 日,B 學士,323,248,75,66,19,57,20,58,15,57,21,-,-,-,-,-,-,10,-,19 臺中市,1 一般
0006,國立中興大學,05411041,應用數學系,N 職,M 碩士,39,25,14,6,5,11,5,3,2,3,1,2,1,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05421042,統計學研究所,D 日,M 碩士,40,24,16,10,9,12,6,2,1,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,05499101,大數據產學研發博士學位學程,D 日,D 博士,3,2,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,06131043,資訊管理學系,D 日,M 碩士,95,56,39,28,19,26,19,2,1,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,06131043,資訊管理學系,D 日,B 學士,139,94,45,31,7,25,10,19,13,18,14,-,-,-,-,-,-,1,1,19 臺中市,1 一般
0006,國立中興大學,06131043,資訊管理學系,N 職,M 碩士,81,45,36,21,13,15,14,2,8,4,1,3,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,06131048,資訊科學與工程學系,D 日,D 博士,32,29,3,4,1,4,2,5,-,5,-,4,-,2,-,5,-,-,-,19 臺中市,1 一般
0006,國立中興大學,06131048,資訊科學與工程學系,D 日,M 碩士,155,124,31,53,15,56,12,10,3,5,1,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,06131048,資訊科學與工程學系,D 日,B 學士,170,134,36,25,9,35,11,35,7,36,7,-,-,-,-,-,-,3,2,19 臺中市,1 一般
0006,國立中興大學,06131048,資訊科學與工程學系,N 職,M 碩士,91,77,14,28,2,20,4,13,4,8,3,8,1,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,06131048,資訊科學與工程學系中科碩士在職專班,N 職,M 碩士,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,06132100,人工智慧與資料科學碩士在職學位學程,N 職,M 碩士,39,31,8,18,6,13,2,-,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07111055,化學工程學系,D 日,D 博士,5,4,1,2,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07111055,化學工程學系,D 日,M 碩士,125,75,50,35,23,37,21,2,6,1,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07111055,化學工程學系,D 日,B 學士,197,132,65,23,19,37,14,35,13,35,19,-,-,-,-,-,-,2,-,19 臺中市,1 一般
0006,國立中興大學,07111055,化學工程學系,N 職,M 碩士,45,34,11,9,5,11,2,8,2,5,2,1,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07111055,化學工程學系中科碩士在職專班,N 職,M 碩士,2,2,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07112057,材料科學與工程學系,D 日,D 博士,34,27,7,5,1,5,1,6,2,5,1,3,1,-,-,3,1,-,-,19 臺中市,1 一般
0006,國立中興大學,07112057,材料科學與工程學系,D 日,M 碩士,120,88,32,47,14,35,18,6,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07112057,材料科學與工程學系,D 日,B 學士,190,132,58,30,13,38,13,33,15,27,15,-,-,-,-,-,-,4,2,19 臺中市,1 一般
0006,國立中興大學,07112057,材料科學與工程學系,N 職,M 碩士,98,75,23,19,10,20,7,15,2,14,3,7,1,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07112099,光電材料產業碩士專班,D 日,M 碩士,3,3,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07121059,環境工程學系,D 日,D 博士,25,16,9,3,1,4,-,2,3,1,2,2,1,1,2,3,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07121059,環境工程學系,D 日,M 碩士,86,47,39,24,19,22,19,-,1,1,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07121059,環境工程學系,D 日,B 學士,199,136,63,29,22,37,12,33,16,34,13,-,-,-,-,-,-,3,-,19 臺中市,1 一般
0006,國立中興大學,07121059,環境工程學系,N 職,M 碩士,97,74,23,19,10,22,6,12,5,17,1,4,1,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07141045,電機工程學系,D 日,D 博士,43,37,6,5,-,7,2,3,1,3,-,4,2,8,-,7,1,-,-,19 臺中市,1 一般
0006,國立中興大學,07141045,電機工程學系,D 日,M 碩士,183,165,18,71,6,66,9,20,3,8,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07141045,電機工程學系,D 日,B 學士,355,308,47,49,9,81,13,83,15,80,7,-,-,-,-,-,-,15,3,19 臺中市,1 一般
0006,國立中興大學,07141045,電機工程學系,N 職,M 碩士,101,96,5,25,2,25,2,14,1,15,-,17,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07141046,光電工程研究所,D 日,M 碩士,27,23,4,10,1,11,3,2,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07141049,通訊工程研究所,D 日,M 碩士,28,21,7,7,5,9,2,4,-,1,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07141102,電機資訊學院學士班,D 日,B 學士,30,23,7,23,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07141104,電子系統產業碩士專班,D 日,M 碩士,3,3,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07141105,電機控制產業碩士專班,D 日,M 碩士,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07141C02,光電半導體技術產業碩士專班,D 日,M 碩士,10,10,-,7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07151050,機械工程學系,D 日,D 博士,18,17,1,-,-,5,1,2,-,4,-,-,-,2,-,4,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07151050,機械工程學系,D 日,M 碩士,196,166,30,59,10,64,14,32,3,11,3,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07151050,機械工程學系,D 日,B 學士,380,332,48,83,13,69,9,82,10,72,14,-,-,-,-,-,-,26,2,19 臺中市,1 一般
0006,國立中興大學,07151050,機械工程學系,N 職,M 碩士,103,90,13,23,4,19,6,21,1,12,1,15,1,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07151051,精密工程研究所,D 日,D 博士,9,8,1,2,-,2,1,-,-,3,-,1,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07151051,精密工程研究所,D 日,M 碩士,53,45,8,23,1,20,6,2,1,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07151051,精密工程研究所,N 職,M 碩士,24,20,4,8,1,6,2,5,1,1,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07151051,精密工程研究所中科碩士在職專班,N 職,M 碩士,1,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07151052,生物產業機電工程學系,D 日,D 博士,22,19,3,2,-,3,-,3,1,2,-,4,-,2,-,3,2,-,-,19 臺中市,1 一般
0006,國立中興大學,07151052,生物產業機電工程學系,D 日,M 碩士,45,42,3,17,2,19,-,4,1,2,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07151052,生物產業機電工程學系,D 日,B 學士,218,165,53,38,16,46,11,36,13,37,12,-,-,-,-,-,-,8,1,19 臺中市,1 一般
0006,國立中興大學,07193060,生醫工程研究所,D 日,D 博士,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07193060,生醫工程研究所,D 日,M 碩士,30,18,12,8,3,7,6,2,2,1,1,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07211081,食品暨應用生物科技學系,D 日,D 博士,23,14,9,2,1,3,1,1,-,4,1,1,1,-,-,3,5,-,-,19 臺中市,1 一般
0006,國立中興大學,07211081,食品暨應用生物科技學系,D 日,M 碩士,95,24,71,11,33,11,32,2,5,-,1,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07211081,食品暨應用生物科技學系,D 日,B 學士,224,68,156,14,42,15,44,18,36,20,32,-,-,-,-,-,-,1,2,19 臺中市,1 一般
0006,國立中興大學,07211081,食品暨應用生物科技學系,N 職,M 碩士,45,17,28,6,14,6,11,3,2,-,1,2,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07211098,食品安全研究所,D 日,M 碩士,32,8,24,3,12,4,7,1,5,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07312061,景觀與遊憩碩士學位學程,D 日,M 碩士,10,2,8,1,5,1,1,-,2,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07312061,景觀與遊憩學士學位學程,D 日,B 學士,88,29,59,9,11,8,12,4,16,6,16,-,-,-,-,-,-,2,4,19 臺中市,1 一般
0006,國立中興大學,07321054,土木工程學系,D 日,D 博士,31,29,2,3,-,3,-,5,-,2,2,5,-,4,-,7,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07321054,土木工程學系,D 日,M 碩士,88,69,19,29,12,37,6,3,1,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,07321054,土木工程學系,D 日,B 學士,357,283,74,76,19,59,15,63,23,68,16,-,-,-,-,-,-,17,1,19 臺中市,1 一般
0006,國立中興大學,07321054,土木工程學系,N 職,M 碩士,69,53,16,21,6,21,6,4,1,5,2,2,1,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08111063,農藝學系,D 日,D 博士,10,7,3,1,1,2,-,-,-,2,1,-,1,1,-,1,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08111063,農藝學系,D 日,M 碩士,55,37,18,14,7,12,7,8,2,3,2,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08111063,農藝學系,D 日,B 學士,208,116,92,30,18,25,23,33,20,23,30,-,-,-,-,-,-,5,1,19 臺中市,1 一般
0006,國立中興大學,08111064,國際農學碩士學位學程,D 日,M 碩士,33,18,15,2,3,8,8,6,4,2,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08112066,動物科學系,D 日,D 博士,20,13,7,3,1,3,1,3,2,1,-,1,2,-,1,2,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08112066,動物科學系,D 日,M 碩士,66,23,43,7,19,11,16,5,6,-,2,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08112066,動物科學系,D 日,B 學士,212,95,117,23,28,21,32,23,28,27,25,-,-,-,-,-,-,1,4,19 臺中市,1 一般
0006,國立中興大學,08121067,園藝學系,D 日,D 博士,24,13,11,2,-,2,1,1,2,3,2,2,4,3,-,-,2,-,-,19 臺中市,1 一般
0006,國立中興大學,08121067,園藝學系,D 日,M 碩士,86,46,40,16,9,16,16,8,13,6,2,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08121067,園藝學系,D 日,B 學士,187,90,97,21,23,18,25,24,19,20,25,-,-,-,-,-,-,7,5,19 臺中市,1 一般
0006,國立中興大學,08191083,土壤環境科學系,D 日,D 博士,15,5,10,1,2,-,1,2,2,-,2,-,2,1,-,1,1,-,-,19 臺中市,1 一般
0006,國立中興大學,08191083,土壤環境科學系,D 日,M 碩士,38,22,16,8,3,7,6,4,4,2,3,1,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08191083,土壤環境科學系,D 日,B 學士,191,111,80,28,20,27,14,24,22,26,24,-,-,-,-,-,-,6,-,19 臺中市,1 一般
0006,國立中興大學,08193076,生物產業管理研究所,D 日,M 碩士,26,12,14,5,6,3,5,4,3,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08193076,生物產業管理進修學士學位學程,P 進,B 學士,207,115,92,27,23,29,19,24,15,24,20,9,15,-,-,-,-,2,-,19 臺中市,1 一般
0006,國立中興大學,08193077,農業企業經營管理碩士在職專班,N 職,M 碩士,62,40,22,14,7,9,8,9,4,6,3,2,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08193078,國際農企業學士學位學程,D 日,B 學士,91,48,43,12,7,12,10,14,12,8,12,-,-,-,-,-,-,2,2,19 臺中市,1 一般
0006,國立中興大學,08193079,農業經濟與行銷碩士學位學程,D 日,M 碩士,13,5,8,3,3,2,4,-,1,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08194068,植物病理學系,D 日,D 博士,21,11,10,2,2,1,2,2,2,-,-,2,-,2,2,2,2,-,-,19 臺中市,1 一般
0006,國立中興大學,08194068,植物病理學系,D 日,M 碩士,41,24,17,8,7,13,10,3,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08194068,植物病理學系,D 日,B 學士,205,84,121,17,27,21,30,24,29,20,31,-,-,-,-,-,-,2,4,19 臺中市,1 一般
0006,國立中興大學,08194069,植物醫學暨安全農業碩士學位學程,D 日,M 碩士,29,19,10,5,3,5,5,5,2,3,-,1,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08211086,森林學系,D 日,D 博士,26,20,6,4,-,1,-,4,3,3,1,4,1,2,1,2,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08211086,森林學系,D 日,M 碩士,74,38,36,14,12,17,9,4,11,3,4,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08211086,森林學系,D 日,B 學士,264,135,129,38,30,30,30,29,32,33,29,-,-,-,-,-,-,5,8,19 臺中市,1 一般
0006,國立中興大學,08411087,獸醫學系,D 日,D 博士,30,18,12,2,1,4,-,1,6,3,2,4,-,2,1,2,2,-,-,19 臺中市,1 一般
0006,國立中興大學,08411087,獸醫學系,D 日,M 碩士,71,29,42,17,16,8,24,3,2,1,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08411087,獸醫學系,D 日,B 學士,403,180,223,39,33,26,53,30,44,33,43,43,41,-,-,-,-,9,9,19 臺中市,1 一般
0006,國立中興大學,08411089,獸醫病理生物學研究所,D 日,D 博士,9,5,4,1,-,1,-,-,1,1,1,1,1,-,-,1,1,-,-,19 臺中市,1 一般
0006,國立中興大學,08411089,獸醫病理生物學研究所,D 日,M 碩士,14,6,8,4,6,2,2,-,-,-,-,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08411092,微生物暨公共衛生學研究所,D 日,D 博士,7,2,5,1,-,1,1,-,2,-,-,-,2,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,08411092,微生物暨公共衛生學研究所,D 日,M 碩士,14,6,8,3,4,2,2,1,1,-,1,-,-,-,-,-,-,-,-,19 臺中市,1 一般
0006,國立中興大學,09121093,轉譯醫學博士學位學程,D 日,D 博士,21,15,6,4,-,4,2,5,3,1,-,-,-,1,-,-,1,-,-,19 臺中市,1 一般
0006,國立中興大學,09141094,醫學生物科技博士學位學程,D 日,D 博士,15,10,5,2,-,1,1,1,3,2,1,2,-,-,-,2,-,-,-,19 臺中市,1 一般
0006,國立中興大學,09199096,組織工程與再生醫學博士學位學程,D 日,D 博士,26,21,5,3,-,5,1,4,2,4,-,-,-,2,2,3,-,-,-,19 臺中市,1 一般
0007,國立交通大學,01111001,教育研究所,D 日,D 博士,32,13,19,5,3,1,7,1,2,3,2,-,1,-,1,3,3,-,-,18 新竹市,1 一般
0007,國立交通大學,01111001,教育研究所,D 日,M 碩士,81,34,47,8,16,13,11,9,13,4,5,-,2,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,01131002,英語教學研究所,D 日,M 碩士,40,5,35,1,4,-,13,3,9,1,8,-,1,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,02122004,應用藝術研究所,D 日,D 博士,26,5,21,-,3,-,4,2,5,-,2,1,2,-,3,2,2,-,-,18 新竹市,1 一般
0007,國立交通大學,02122004,應用藝術研究所,D 日,M 碩士,86,29,57,7,18,8,16,7,14,5,9,2,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,02151003,音樂研究所,D 日,M 碩士,64,20,44,7,8,8,13,4,14,1,9,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,02222095,客家文化學院博士班,D 日,D 博士,6,4,2,2,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,02299008,人文社會學系族群與文化碩士班,D 日,M 碩士,28,8,20,2,6,3,5,3,4,-,5,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,02299008,人文社會學系,D 日,B 學士,191,61,130,22,28,10,37,13,26,11,36,-,-,-,-,-,-,5,3,18 新竹市,1 一般
0007,國立交通大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,19,7,12,4,2,-,4,3,2,-,4,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,02299010,社會與文化研究所,D 日,D 博士,46,23,23,3,3,3,5,4,4,4,4,3,2,3,3,3,2,-,-,18 新竹市,1 一般
0007,國立交通大學,02299010,社會與文化研究所,D 日,M 碩士,36,15,21,2,5,4,4,3,5,6,7,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,02311005,外國語文學系外國文學與語言學碩士班,D 日,M 碩士,48,14,34,5,8,-,9,5,8,4,9,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,02311005,外國語文學系,D 日,B 學士,199,40,159,10,37,9,38,9,35,6,39,-,-,-,-,-,-,6,10,18 新竹市,1 一般
0007,國立交通大學,03143013,客家社會與文化碩士在職專班,N 職,M 碩士,65,22,43,3,14,5,13,5,6,4,6,5,4,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,03211014,傳播研究所,D 日,M 碩士,70,18,52,2,20,8,12,3,16,5,4,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,03211015,傳播與科技學系,D 日,M 碩士,53,11,42,3,13,4,10,2,15,2,4,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,03211015,傳播與科技學系,D 日,B 學士,168,48,120,16,24,10,36,10,29,9,28,-,-,-,-,-,-,3,3,18 新竹市,1 一般
0007,國立交通大學,04121020,資訊管理與財務金融學系財務金融博士班,D 日,D 博士,34,23,11,7,-,4,6,3,1,3,1,1,2,3,1,2,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04121020,資訊管理與財務金融學系財務金融碩士班,D 日,M 碩士,99,57,42,31,15,20,22,5,5,1,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04121020,資訊管理與財務金融學系,D 日,B 學士,174,78,96,19,17,19,24,20,30,19,23,-,-,-,-,-,-,1,2,18 新竹市,1 一般
0007,國立交通大學,04131016,管理學院企業管理碩士學位學程,D 日,M 碩士,64,20,44,10,20,7,20,3,3,-,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04131017,經營管理研究所,D 日,D 博士,27,11,16,1,3,1,3,1,2,1,2,-,3,2,2,5,1,-,-,18 新竹市,1 一般
0007,國立交通大學,04131017,經營管理研究所,D 日,M 碩士,103,53,50,29,21,20,27,3,1,1,1,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04131018,管理科學系,D 日,D 博士,24,14,10,2,4,4,2,2,2,1,2,1,-,2,-,2,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04131018,管理科學系,D 日,M 碩士,74,40,34,22,16,17,18,-,-,1,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04131018,管理科學系,D 日,B 學士,202,95,107,28,23,21,27,20,26,19,28,-,-,-,-,-,-,7,3,18 新竹市,1 一般
0007,國立交通大學,04131026,管理學院碩士在職專班,N 職,M 碩士,438,230,208,102,83,87,94,19,12,11,9,11,10,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04199023,科技管理研究所,D 日,D 博士,16,10,6,2,1,2,1,3,1,1,2,2,1,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04199023,科技管理研究所,D 日,M 碩士,50,20,30,7,14,11,13,-,3,2,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04199024,高階主管管理碩士學程,N 職,M 碩士,127,90,37,46,16,42,19,1,2,1,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04212027,科技法律研究所,D 日,D 博士,18,9,9,2,1,1,2,-,3,1,-,3,1,-,1,2,1,-,-,18 新竹市,1 一般
0007,國立交通大學,04212027,科技法律研究所,D 日,M 碩士,111,39,72,12,20,13,21,5,19,9,12,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,04212027,科技法律研究所,N 職,M 碩士,89,43,46,13,12,11,14,12,11,3,5,4,4,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,05121028,生物科技學系,D 日,D 博士,58,41,17,4,4,15,2,9,1,3,3,2,5,2,2,6,-,-,-,18 新竹市,1 一般
0007,國立交通大學,05121028,生物科技學系,D 日,M 碩士,104,56,48,23,14,18,19,9,12,6,3,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,05121028,生物科技學系,D 日,B 學士,283,150,133,36,39,26,33,42,26,35,31,-,-,-,-,-,-,11,4,18 新竹市,1 一般
0007,國立交通大學,05121030,分子醫學與生物工程研究所,D 日,D 博士,17,12,5,3,1,2,1,1,-,3,-,-,2,1,-,2,1,-,-,18 新竹市,1 一般
0007,國立交通大學,05121030,分子醫學與生物工程研究所,D 日,M 碩士,65,27,38,4,16,13,9,6,13,4,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,05121094,生物科技學院產業博士班,D 日,D 博士,10,6,4,2,2,2,1,2,1,-,-,-,-,-,-,-,-,-,-,18 新竹市,1 一般
0007,國立交通大學,05124034,生物資訊及系統生物研究所,D 日,D 博士,32,21,11,4,2,2,2,2,3,4,1,2,-,5,1,2,2,-,-,18 新竹市,1 一般
